cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0245382519299575,7495,8076,24980.187000000034,26919.928000000073,1939.7410000000382,-6.900258064269963,-9.06809002161026,0.0,0.0,0.15749616932499882,0.17172542559998208,0.9993717753701996,0.6599026371354837,Adult1
1.0245382519299575,8082,8256,26936.61499999999,27519.83400000003,583.219000000041,-31.80527687072754,-10.076404809951782,0.0,0.0,0.17294399058775178,0.06556221277475419,0.45558174965756665,0.6074409539852255,Adult1
1.0245382519299575,8274,8334,27576.486000000034,27779.83400000003,203.34799999999814,706.0597801208496,-7.860492467880249,0.0,0.0,0.2210229857362221,0.11210014479051385,0.7405179007434286,0.9131359409695976,Adult1
1.0245382519299575,8341,8414,27799.773000000045,28046.457000000053,246.68400000000838,618.8071632385254,-5.848771333694458,0.0,0.0,0.12292443256764705,0.07916138642358454,0.42383214544762354,0.5121582958360749,Adult1
1.0245382519299575,8420,8561,28063.16300000006,28536.380000000005,473.216999999946,558.561487197876,2.909950017929077,0.0,0.0,0.15356987434781244,0.1077050729983504,0.5346956928832468,0.6606667937497596,Adult1
1.0245382519299575,8581,8733,28599.76600000006,29109.627000000095,509.8610000000335,585.4576492309569,11.684088706970215,0.0,0.0,0.12741592553113174,0.12209885075598957,0.6364923181816659,0.5285098183485397,Adult1
1.0245382519299575,8744,8867,29142.986000000034,29556.308000000077,413.3220000000438,402.48573303222656,3.106231391429901,0.0,0.0,0.11134704591120487,0.03700082857447054,0.36422525532023875,0.396728528211917,Adult1
1.0245382519299575,8874,8970,29576.23700000008,29899.53700000001,323.29999999993015,477.69784927368164,0.005664825439453125,0.0,0.0,0.12741207275539979,0.04216831120691598,0.37949635364332107,0.4164634744737125,Adult1
1.0245382519299575,8975,9013,29912.869999999995,30042.86499999999,129.99499999999534,536.7751693725586,4.0548402070999146,0.0,0.0,0.1377260196868544,0.09442477409047659,0.8050065682964026,0.4280785045861752,Adult1
1.0245382519299575,9035,9120,30112.857000000076,30399.529000000097,286.6720000000205,-24.99300956726077,-5.29939591884613,0.0,0.0,0.18050222109181469,0.1698442618438477,1.1466955547534499,0.6730873472223496,Adult1
1.0245382519299575,9191,9304,30632.783999999985,31012.724000000046,379.94000000006054,85.57703018188477,-7.276564836502075,0.0,0.0,0.33599607204323534,0.27726919474431094,0.9388817261111709,1.3683059034752785,Adult1
1.0245382519299575,9307,9322,31019.454000000027,31072.75900000008,53.30500000005122,-42.71573066711426,-4.540228843688965,0.0,0.0,0.48624965903734124,0.17910667624635052,0.5047719081952536,1.3111254028073351,Adult1
1.0245382519299575,9326,9641,31082.714000000036,32135.927000000025,1053.2129999999888,3.6325120925903036,-2.275771200656891,0.0,0.0,0.16839980619695055,0.14011294151219988,1.0317351116640454,0.7869549560986226,Adult1
1.0245382519299575,9668,9707,32222.58400000003,32355.951,133.36699999996927,-828.1018352508545,0.8284968137741089,0.0,0.0,0.19419986488523333,0.101649786748188,0.7212014689527939,0.5255159941328661,Adult1
1.0245382519299575,9715,9861,32379.24900000007,32869.15500000003,489.905999999959,-684.7178936004639,17.09348201751709,0.0,0.0,0.14910224133592279,0.05865465447438193,0.459807341854005,0.6380117312921708,Adult1
1.0245382519299575,9868,10325,32889.20700000005,34415.627000000095,1526.420000000042,-724.357430934906,10.861828029155731,0.0,0.0,0.16798494326087177,0.27098669279009785,1.2336516301623768,0.7914048897682714,Adult1
1.0245382519299575,10332,10757,34435.67100000009,35855.48900000006,1419.8179999999702,-708.1980800628662,3.695453703403473,0.0,0.0,0.16318318129212822,0.07018073882966075,0.42746757206991715,0.8983176204829215,Adult1
1.0245382519299575,10764,10865,35875.53500000003,36215.39500000002,339.85999999998603,-625.4399299621582,-1.140705943107605,0.0,0.0,0.13869984071611077,0.032346458245346994,0.29405622322378466,0.4645105737189589,Adult1
1.0245382519299575,10872,10949,36235.44099999999,36495.36400000006,259.923000000068,-563.8715887069702,-20.171011090278625,0.0,0.0,0.12961632966319867,0.037654231743127514,0.26237949134189104,0.4991555994309557,Adult1
1.0245382519299575,10957,11035,36518.75800000003,36782.023000000045,263.26500000001397,-620.94162940979,-30.693118572235107,0.0,0.0,0.12112682371246321,0.027729741646440924,0.260585428109687,0.45806225016335583,Adult1
1.0245382519299575,11041,11306,36798.71100000001,37685.27400000009,886.563000000082,-546.4667129516602,-19.629666209220886,0.0,0.0,0.2231616620021897,0.18147320392559105,0.7021248807189145,1.0550618614343235,Adult1
1.0245382519299575,11315,11386,37711.91300000006,37951.902,239.9889999999432,-313.5158157348633,-2.0536601543426514,0.0,0.0,0.23575475696908219,0.16383400632260625,0.5593432535993464,1.0261562836785658,Adult1
1.0245382519299575,11400,11575,37995.23800000001,38581.81400000001,586.5760000000009,84.24659729003906,-22.77890682220459,0.0,0.0,0.2567803222978453,0.19270903576330822,0.8575120834834254,1.1220846391243264,Adult1
1.0245382519299575,11796,12025,39315.05500000005,40081.677000000025,766.6219999999739,-28.883156776428137,-4.31375652551651,0.0,0.0,0.18345740208261838,0.1410731104960667,0.7364584440838622,1.3681626241101004,Adult1
1.0245382519299575,12033,12113,40104.96700000006,40374.95400000003,269.9869999999646,19.54244613647461,-2.2955739498138428,0.0,0.0,0.14526097199907242,0.058824993914980625,0.47319947065441215,0.4779224248466824,Adult1
1.0245382519299575,12119,12239,40391.64100000006,40794.88300000003,403.24199999996927,-20.319185256958008,-2.4605780839920044,0.0,0.0,0.1722334204163998,0.0733965527791857,0.43104249460332755,0.6489498510179718,Adult1
1.0245382519299575,12243,12274,40804.86499999999,40911.572000000044,106.70700000005309,46.29924774169925,-7.292328178882599,0.0,0.0,0.15365859918136573,0.046495357391498605,0.2615167230910398,0.49282423094771344,Adult1
1.0245382519299575,12287,12306,40951.549,41018.17800000007,66.62900000007357,512.4065780639648,-13.807770609855652,0.0,0.0,0.2832644047717224,0.2874485557339776,1.2788786037399364,0.4994417820999839,Adult1
1.0245382519299575,12324,12359,41074.83799999999,41194.88100000005,120.04300000006333,-81.4429521560669,-21.936328411102295,0.0,0.0,0.26351903934959753,0.21312294042170363,1.0145185227481808,0.6724442823550211,Adult1
1.0245382519299575,12376,12410,41248.18800000008,41364.78200000001,116.59399999992456,808.5813903808594,72.13183164596558,0.0,0.0,4.037031564356321,10.237846968266224,12.853599621937903,3.492508986325161,Adult1
1.0245382519299575,12416,12506,41381.46700000006,41684.804000000004,303.3369999999413,501.00093841552734,-28.96843671798706,0.0,0.0,0.14927620152461346,0.11681846595192628,1.4085365262766216,0.40156580504726663,Adult1
1.0245382519299575,12513,12786,41704.724000000046,42617.97100000002,913.2469999999739,572.8849124908447,-32.509580254554734,0.0,0.0,0.13658586210305634,0.19034175731962613,1.4457000764729149,0.49730124103282797,Adult1
1.0245382519299575,12793,12851,42638.0,42834.62900000007,196.62900000007357,646.439380645752,-43.71111273765564,0.0,0.0,0.1153887881712828,0.06213586123291403,0.46040202016406484,0.38983720441437514,Adult1
1.0245382519299575,12857,13029,42851.31400000001,43427.90000000002,576.5860000000102,613.989315032959,-40.538681745529175,0.0,0.0,0.1281192891250662,0.12458912810413532,0.7715414558867828,0.5398939468068855,Adult1
1.0245382519299575,13035,13143,43444.591000000015,43807.85600000003,363.26500000001397,556.2305831909179,-46.6603946685791,0.0,0.0,0.12826362273713826,0.05658500854107698,0.45594811695819804,0.5555832253243996,Adult1
1.0245382519299575,13150,13259,43827.80700000003,44194.41399999999,366.60699999995995,516.268301010132,-20.862602591514587,0.0,0.0,0.11205977070201383,0.03543270962845854,0.324309939048385,0.3407378855791965,Adult1
1.0245382519299575,13266,13328,44214.46200000006,44424.427000000025,209.9649999999674,577.0734786987305,-7.43775486946106,0.0,0.0,0.15209708048928994,0.09341053908235421,0.5833062155639069,0.6867876373870562,Adult1
1.0245382519299575,13335,13417,44444.46900000004,44721.06700000004,276.59799999999814,505.2791976928712,-8.391376733779907,0.0,0.0,0.16840450410157623,0.15940634004283105,0.5925991087733832,0.6871629465903282,Adult1
1.0245382519299575,13422,13578,44734.39300000004,45257.6810000001,523.2880000000587,553.7100219726562,-14.541478157043457,0.0,0.0,0.18157690697275253,0.0975782237282759,0.7450092429435233,0.4671512763495913,Adult1
1.0245382519299575,13585,13659,45277.72200000007,45527.66800000006,249.94599999999627,600.6374359130859,-10.481150150299072,0.0,0.0,0.17467274916810166,0.08991564098388737,0.5743556217302016,0.4469910047281774,Adult1
1.0245382519299575,13685,13830,45610.97700000007,46097.531000000075,486.5540000000037,-49.127397537231445,12.73639440536499,0.0,0.0,0.18857903357878167,0.10049241496825599,0.6047119605121859,0.5883941999498693,Adult1
1.0245382519299575,13837,13971,46117.58600000001,46567.527,449.9409999999916,29.254989624023438,-5.7002949714660645,0.0,0.0,0.19649065751960457,0.11759139568422237,0.42106968251657956,0.7632833998770635,Adult1
1.0245382519299575,13977,14317,46584.20900000003,47720.71100000001,1136.5019999999786,-22.940826416015568,-6.1178988218307495,0.0,0.0,0.19340586715124528,0.27022198717620516,1.4038452865895028,1.0533966618831363,Adult1
1.0245382519299575,14339,14464,47790.68800000008,48210.628000000026,419.9399999999441,-755.7454776763916,52.91646212339401,0.0,0.0,0.23945343732746271,1.2878252821104095,4.509565150008376,0.7634402174499735,Adult1
1.0245382519299575,14471,14685,48230.676000000094,48947.242000000086,716.5659999999916,-691.4279222488403,26.188471913337708,0.0,0.0,0.14530641325622942,0.05151048524324684,0.39887237026182143,0.4646113581543063,Adult1
1.0245382519299575,14691,15286,48963.926000000094,50950.26800000004,1986.341999999946,-721.8892765045166,21.765458285808563,0.0,0.0,0.14750964159987623,0.2920747716581456,1.5773917386601926,0.5577015787733248,Adult1
1.0245382519299575,15293,15405,50970.29800000007,51346.91200000001,376.6139999999432,-679.2415952682495,25.263013243675232,0.0,0.0,0.15367956324941384,0.040594654429079384,0.2937924788805372,0.7241658768158625,Adult1
1.0245382519299575,15411,15496,51363.57900000003,51650.25,286.670999999973,-593.9225220680237,20.95068097114563,0.0,0.0,0.12500925450743908,0.030309717926663437,0.30991932564305885,0.37968505285975357,Adult1
1.0245382519299575,15503,15796,51670.17800000007,52650.130000000005,979.951999999932,-557.3289084434509,2.823014259338379,0.0,0.0,0.15051004446651017,0.2632753791105397,1.513155784318239,0.6543594931913764,Adult1
1.0245382519299575,15803,15969,52670.07900000003,53226.715000000084,556.6360000000568,-512.2129154205322,-25.49203634262085,0.0,0.0,0.15846613245828217,0.1847571188693029,0.5677456335890394,0.9780772192206166,Adult1
1.0245382519299575,15975,16210,53243.31400000001,54029.966000000015,786.6520000000019,-543.9206528663635,-37.07015097141266,0.0,0.0,0.1865231437825602,0.18676226193046813,0.7263649580960859,0.9709267891695124,Adult1
1.0245382519299575,16373,16443,54569.82400000002,54806.465000000084,236.64100000006147,65.65429687500006,-26.93070888519287,0.0,0.0,0.22226099540659094,0.1223733269475482,0.5328518224176485,0.664797075292375,Adult1
1.0245382519299575,16450,16670,54826.49100000004,55563.1050000001,736.6140000000596,6.186733245849609,-14.658830165863037,0.0,0.0,0.16995011850349012,0.08519322582016313,0.5392599074113777,0.6343413727511608,Adult1
1.0245382519299575,16677,16751,55583.03899999999,55833.01000000001,249.97100000001956,85.93311309814453,-4.406107664108276,0.0,0.0,0.1709937231216695,0.06283607855884993,0.4297795971016927,0.5030884487774602,Adult1
1.0245382519299575,16757,16863,55849.667000000016,56206.330000000075,356.6630000000587,34.111576080322266,-26.5059757232666,0.0,0.0,0.19591321611071505,0.07365443788661383,0.4841998494219506,0.7556365688757414,Adult1
1.0245382519299575,16869,16920,56223.01400000008,56396.24900000007,173.23499999998603,107.2067642211914,-30.523350834846497,0.0,0.0,0.19110916352051308,0.08558860724586091,0.6569741222367448,0.4978104280681279,Adult1
1.0245382519299575,16927,17064,56416.29500000004,56876.23100000003,459.93599999998696,32.13080406188965,-7.7880969643592834,0.0,0.0,0.16727845159796986,0.06453800196417751,0.5346796476000034,0.5496910964698356,Adult1
1.0245382519299575,17071,17160,56896.320999999996,57196.234999999986,299.91399999998976,-8.624181747436552,-7.433015406131744,0.0,0.0,0.18464453710998066,0.07235878314375621,0.49852160182004374,0.5804890148176386,Adult1
1.0245382519299575,17167,17263,57216.187000000034,57539.47200000007,323.2850000000326,40.87812423706055,-18.348498344421387,0.0,0.0,0.19423680657885928,0.09100409871878126,0.4939072457817817,1.129258761038962,Adult1
1.0245382519299575,17269,17513,57556.15300000005,58372.72900000005,816.5760000000009,-23.689727783203182,-12.954071760177612,0.0,0.0,0.20195172412587564,0.11285345897169043,0.669373114859982,0.7033516345486677,Adult1
1.0245382519299575,17535,17756,58442.70700000005,59182.59600000002,739.8889999999665,-639.85107421875,-44.810475111007676,0.0,0.0,0.14004489262903155,0.2024443706605234,0.77033070555568,0.8450865158598238,Adult1
1.0245382519299575,17764,17938,59205.96799999999,59789.195999999996,583.2280000000028,-574.6789312362671,-22.838741540908813,0.0,0.0,0.16226972346972754,0.06251724018877998,0.37617965988704855,0.6926797662416203,Adult1
1.0245382519299575,17944,18011,59805.867000000086,60032.51600000006,226.64899999997579,-505.50525426864624,-23.75739276409149,0.0,0.0,0.16232105883554654,0.11026004965231789,0.5308357994339662,0.8223144983298742,Adult1
1.0245382519299575,18017,18129,60049.203000000096,60425.79700000002,376.59399999992456,-574.9155950546265,-26.224569082260132,0.0,0.0,0.14863764339890678,0.09389097833870022,0.5345171891072032,0.5970503795499679,Adult1
1.0245382519299575,18136,18218,60445.84200000006,60722.42200000002,276.5799999999581,-498.2188940048218,-30.781341791152926,0.0,0.0,0.2103500535896098,0.1651116333615645,0.5592820809569963,0.761886708112585,Adult1
1.0245382519299575,18224,18464,60739.081000000006,61542.32400000002,803.2430000000168,-556.7153835296631,-18.923510313034058,0.0,0.0,0.17308942732200316,0.07884350787903814,0.48173823555164114,0.8488392318312117,Adult1
1.0245382519299575,18580,18625,61925.63300000003,62078.93800000008,153.30500000005122,-462.4514579772949,-27.40362524986267,0.0,0.0,0.23637793749824682,0.14116288578785505,0.6351197779112299,0.8781979634847067,Adult1
1.0245382519299575,18635,19092,62108.94200000004,63635.380000000005,1526.4379999999655,3.8080215454101562,-22.30623185634613,0.0,0.0,0.2382945071819288,0.397420177874145,0.877708415207541,1.9997858255974872,Adult1
1.0245382519299575,19098,19277,63652.051000000094,64252.043999999994,599.9929999999003,46.547584533691406,-19.029661417007446,0.0,0.0,0.21883283703367942,0.10486184743521211,0.6183544625864756,0.7470932076734198,Adult1
1.0245382519299575,19288,19377,64285.320999999996,64585.30700000003,299.9860000000335,328.9990139007569,-17.125748991966248,0.0,0.0,0.18153803707334126,0.2163711429863059,1.579870734920678,0.5794232570199723,Adult1
1.0245382519299575,19388,19436,64618.56500000006,64781.945999999996,163.38099999993574,555.0976181030275,-8.037936687469482,0.0,0.0,0.16848441824511756,0.1460287975469188,0.5175981064847369,0.784413533658034,Adult1
