cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0369223430007872,9700,9771,32329.339000000036,32569.31599999999,239.9769999999553,9.96242523193365,42.839550375938416,0.0,0.2777777777777778,1.2014766555880245,11.240713694897758,10.920023989074286,6.091809145280067,Child1
1.0369223430007872,9785,9817,32612.650000000023,32722.621000000043,109.97100000001956,756.4038848876953,-283.2052552700043,1.0,0.21212121212121213,0.3885441616333262,0.4903059370709153,1.3370374070549744,0.9501670757945769,Child1
1.0369223430007872,9976,10008,33249.265000000014,33359.234999999986,109.96999999997206,611.4281845092771,-58.9627861976623,0.0,0.0,0.33516909653880467,0.2990422925069307,1.444575569539221,0.5536374840240759,Child1
1.0369223430007872,10022,10104,33402.56900000002,33679.16200000001,276.5929999999935,893.7336730957028,-109.21635389328003,0.0,0.012048192771084338,0.47172866841256617,0.58244503184021,1.5800485701432585,1.968261356768002,Child1
1.0369223430007872,10111,10138,33699.23300000001,33792.48800000001,93.25500000000466,794.1302490234375,41.99801802635193,0.0,0.03571428571428571,0.7048633693439988,0.7869045083632853,1.2892545535680713,1.3019799674222097,Child1
1.0369223430007872,10727,10775,35752.273000000045,35915.542000000016,163.26899999997113,-548.6821746826172,-24.50796604156494,0.0,0.0,0.9185930713960584,1.0843999098469406,5.045135791350969,1.1052592793411984,Child1
1.0369223430007872,10781,10823,35932.22700000007,36075.560000000056,143.33299999998417,-441.011266708374,22.60413408279419,0.0,0.0,0.22867813719336472,0.17136305863693513,0.4315713203967577,1.134252855447222,Child1
1.0369223430007872,10832,10872,36102.21700000006,36238.84200000006,136.625,-602.5761938095093,27.202282547950745,0.0,0.0,0.24377200561087523,0.11293206478152693,0.3757554627114072,0.9400788546653623,Child1
1.0369223430007872,10875,10928,36245.554000000004,36425.50400000007,179.95000000006985,-605.5117321014404,122.74805277585983,0.0,0.4074074074074074,1.7632287039326109,0.943347919461133,0.4246377523769371,5.193074848848022,Child1
1.0369223430007872,10931,11241,36432.13100000005,37468.72200000007,1036.591000000015,-524.1729784011841,131.08446300029755,0.0,0.4758842443729904,2.5273520890612264,16.441824516608616,7.762851770211637,7.4060186270212975,Child1
1.0369223430007872,11306,11400,37682.04700000002,37998.61699999997,316.5699999999488,-277.5849151611328,49.51565980911255,1.0,0.11578947368421053,0.865468539576039,1.0797406713916962,0.9718748397721654,3.7172563968432475,Child1
1.0369223430007872,11586,11674,38615.19200000004,38911.81799999997,296.6259999999311,-134.5656967163086,-80.76380252838135,0.0,0.3146067415730337,0.8193036721433158,2.6439230804533347,1.8285391974577778,6.56728529120162,Child1
1.0369223430007872,11679,11794,38925.17800000007,39311.820000000065,386.64199999999255,21.61318302154544,-39.19578820466995,0.0,0.15517241379310345,0.6146639175149983,0.5813193649151353,0.9697862787371663,2.471692397413378,Child1
1.0369223430007872,11800,11967,39328.51000000001,39888.41399999999,559.9039999999804,-32.44036674499512,32.36816078424454,0.0,0.0,0.3253471338010078,0.4774049919378825,0.8725197717400037,1.7376609277732475,Child1
1.0369223430007872,12365,12382,41211.58400000003,41271.523000000045,59.93900000001304,67.61538505554196,354.3667522072792,1.0,0.0,1.106983866440553,13.016627076021601,4.580027154770017,5.4177418762576925,Child1
